################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.4295662295516418E-01 a       337     0    17     1    17
  1.7283327233629167E-01 a       338     0    17     1    18
 -4.8551921401979226E-01 a       339     0    17     1    19
  3.4932326497323501E-01 a       340     0    17     1    20
  6.9029848219808065E-02 a       341     0    18     1     1
 -5.4541592167442537E-03 a       342     0    18     1     2
 -5.4601653696660618E-02 a       343     0    18     1     3
  2.3837607973719205E-01 a       344     0    18     1     4
 -1.7398188262977995E-01 a       345     0    18     1     5
  2.4407109406518876E-01 a       346     0    18     1     6
  1.0939936304773273E-01 a       347     0    18     1     7
  1.5613301234141397E-01 a       348     0    18     1     8
 -7.2936701880310525E-02 a       349     0    18     1     9
 -2.5013976308302138E-01 a       350     0    18     1    10
 -5.8846237236232241E-03 a       351     0    18     1    11
 -1.5375352343909975E-02 a       352     0    18     1    12
  3.6559932532224906E-02 a       353     0    18     1    13
 -1.2989539337269883E-02 a       354     0    18     1    14
  4.0073512515831668E-02 a       355     0    18     1    15
  1.4464654452075168E-01 a       356     0    18     1    16
  3.9716667275708030E-02 a       357     0    18     1    17
  6.0068011775926716E-02 a       358     0    18     1    18
 -3.5192928020113157E-01 a       359     0    18     1    19
 -5.5976470573425960E-02 a       360     0    18     1    20
 -1.2618442757459514E-01 a       361     0    19     1     1
 -8.1651992768022735E-02 a       362     0    19     1     2
 -3.2928658224711466E-01 a       363     0    19     1     3
  1.9829906539250394E-01 a       364     0    19     1     4
 -3.5109830066880066E-02 a       365     0    19     1     5
  1.9136342543021664E-01 a       366     0    19     1     6
 -1.1430812728261898E-01 a       367     0    19     1     7
  2.0482241502455087E-01 a       368     0    19     1     8
 -3.0233333251703957E-02 a       369     0    19     1     9
 -8.7787660934184691E-02 a       370     0    19     1    10
  4.7967431315399885E-02 a       371     0    19     1    11
  3.0014137305975436E-01 a       372     0    19     1    12
 -4.8566110360366031E-02 a       373     0    19     1    13
 -1.1325820152221587E-01 a       374     0    19     1    14
  3.8570094458934900E-01 a       375     0    19     1    15
  1.8830491117504145E-01 a       376     0    19     1    16
 -1.3149795928555921E-01 a       377     0    19     1    17
  2.2096000640493912E-01 a       378     0    19     1    18
 -4.1594767511126002E-01 a       379     0    19     1    19
  6.9259530052118573E-02 a       380     0    19     1    20
 -6.2651100355958098E-02 a       381     0    20     1     1
  6.9187810640942926E-02 a       382     0    20     1     2
  1.8238841621924751E-01 a       383     0    20     1     3
  2.0518811225475397E-01 a       384     0    20     1     4
 -1.9055950642213890E-01 a       385     0    20     1     5
  5.5331892765075086E-01 a       386     0    20     1     6
  1.2630768449351706E-01 a       387     0    20     1     7
  3.8802995599223553E-02 a       388     0    20     1     8
 -8.5566040005277524E-02 a       389     0    20     1     9
 -3.1689780004246754E-01 a       390     0    20     1    10
  2.7581899296875340E-01 a       391     0    20     1    11
  2.5168470505207413E-01 a       392     0    20     1    12
  6.2506883870232011E-02 a       393     0    20     1    13
  5.7344894329087216E-02 a       394     0    20     1    14
  2.2575949673218021E-01 a       395     0    20     1    15
 -3.3285303384392201E-02 a       396     0    20     1    16
  1.2965913097421869E-01 a       397     0    20     1    17
  1.9466961087092441E-01 a       398     0    20     1    18
 -1.7246138826558166E-01 a       399     0    20     1    19
 -7.0829439657056945E-02 a       400     0    20     1    20
  1.4690164046014082E-02 a       401     0    21     1     1
 -4.4383707807962525E-02 a       402     0    21     1     2
  2.3357600138583684E-01 a       403     0    21     1     3
  1.4392119308301390E-01 a       404     0    21     1     4
  2.5780861705369218E-01 a       405     0    21     1     5
  2.3116652943669364E-01 a       406     0    21     1     6
  3.2899898517286408E-01 a       407     0    21     1     7
  2.2756404903829350E-01 a       408     0    21     1     8
 -1.5601841297501134E-01 a       409     0    21     1     9
 -5.7370748874289379E-01 a       410     0    21     1    10
  1.7410087507565458E-01 a       411     0    21     1    11
 -9.3693059732589595E-02 a       412     0    21     1    12
  1.2510961603711726E-01 a       413     0    21     1    13
 -2.4357573755413447E-02 a       414     0    21     1    14
 -5.1414338456539609E-02 a       415     0    21     1    15
 -2.5970608363682612E-01 a       416     0    21     1    16
  1.9772455749887785E-01 a       417     0    21     1    17
  2.2180976340740857E-01 a       418     0    21     1    18
 -4.1429377913841575E-02 a       419     0    21     1    19
 -4.2527706654123520E-01 a       420     0    21     1    20
 -3.1811620666503410E-01 a       421     0    22     1     1
 -2.5131388968016483E-01 a       422     0    22     1     2
 -1.1368000412494589E-01 a       423     0    22     1     3
 -9.8336914804972780E-02 a       424     0    22     1     4
 -1.2917422496256112E-01 a       425     0    22     1     5
  4.8573558121615745E-01 a       426     0    22     1     6
 -7.8529932468872310E-01 a       427     0    22     1     7
 -1.0242586835033313E-01 a       428     0    22     1     8
  3.3920407222805188E-01 a       429     0    22     1     9
  3.5736288333321248E-01 a       430     0    22     1    10
 -4.4826281788376603E-02 a       431     0    22     1    11
 -1.2532653187314682E-01 a       432     0    22     1    12
  9.8788498690136350E-01 a       433     0    22     1    13
  4.7585341505602452E-02 a       434     0    22     1    14
 -3.3970589001674473E-01 a       435     0    22     1    15
  2.6493880724397190E-01 a       436     0    22     1    16
 -5.4768776309076050E-01 a       437     0    22     1    17
 -9.0866508531974810E-01 a       438     0    22     1    18
 -5.7398415065121167E-01 a       439     0    22     1    19
  3.3782543801052195E-01 a       440     0    22     1    20
  1.9675043962530536E+00 a       441     0    23     1     1
  4.9382477984368005E-02 a       442     0    23     1     2
  8.4430837664946090E-01 a       443     0    23     1     3
  9.4616504704162452E-01 a       444     0    23     1     4
  7.0419947675715511E-01 a       445     0    23     1     5
 -3.4064168161592323E-01 a       446     0    23     1     6
 -1.6827168124743408E+00 a       447     0    23     1     7
  1.9849435914500508E+00 a       448     0    23     1     8
 -4.3757932256769683E-01 a       449     0    23     1     9
 -1.3889759256298120E+00 a       450     0    23     1    10
  4.2696838942902204E-01 a       451     0    23     1    11
 -1.6527670330424815E-01 a       452     0    23     1    12
  2.0247853563315962E-01 a       453     0    23     1    13
 -4.0146590670057281E-01 a       454     0    23     1    14
  9.8155211403050113E-01 a       455     0    23     1    15
  5.3907057649345658E-01 a       456     0    23     1    16
  1.9884161067477529E-01 a       457     0    23     1    17
  4.6276957931355049E-02 a       458     0    23     1    18
  4.7685995181238746E-03 a       459     0    23     1    19
 -2.0374870641503914E-01 a       460     0    23     1    20
